i,n_cfs,validity,proximity_L1,sparsity,diversity,plausibility_kNN50,actionability,wrong_direction_violations,immutable_violations
73,5,1.0,1.8236363636363635,0.08571428571428572,14.879999999999999,4.476177656823315,0.9,0.2,0.0
74,5,1.0,1.4921212121212122,0.0761904761904762,9.92,4.301271507858824,0.2,1.4,0.0
75,5,1.0,1.2360606060606059,0.06666666666666667,19.82,3.681163014599917,0.6,0.6,0.0
76,5,0.6,1.1854545454545455,0.05714285714285714,8.120000000000001,4.508678775196109,0.5,0.6,0.0
77,5,0.6,1.3854545454545455,0.06666666666666667,24.18,6.610034107604829,0.3,0.8,0.0
78,5,0.8,1.9624242424242424,0.08571428571428572,28.22,4.226400650326553,0.7,0.4,0.0
79,5,0.4,1.3575757575757577,0.06666666666666667,10.5,2.735587773634798,0.4,0.8,0.0
80,5,1.0,1.6263636363636365,0.0761904761904762,22.44,3.740841594695553,0.8,0.4,0.0
81,5,0.6,1.0,0.047619047619047616,1.4,4.020193804371595,0.0,1.0,0.0
82,5,0.6,0.8387878787878786,0.05714285714285714,17.08,5.131142340972301,0.9,0.2,0.0
83,5,0.6,1.1293939393939394,0.05714285714285714,9.32,3.625342561506868,0.6,0.4,0.0
84,5,0.8,2.0327272727272727,0.05714285714285714,22.62,4.715772743782953,0.7,0.2,0.0
85,5,0.8,1.0963636363636362,0.05714285714285714,15.540000000000001,4.550938193923373,0.7,0.2,0.0
86,5,0.8,0.823030303030303,0.06666666666666667,18.2,4.335319485263249,0.6,0.6,0.0
87,5,0.4,1.0121212121212122,0.05714285714285714,11.2,3.649735708680427,0.3,0.6,0.0
88,5,0.2,0.5066666666666666,0.0380952380952381,7.2,5.455886721333178,0.3,0.4,0.0
89,5,0.6,0.8072727272727273,0.05714285714285714,15.0,5.439109699572784,0.5,0.4,0.0
90,5,0.6,1.3221212121212123,0.0761904761904762,23.439999999999998,4.003622081003282,0.3,1.0,0.0
91,5,0.4,1.1,0.05714285714285714,11.24,3.519374670879895,0.3,0.8,0.0
92,5,0.8,1.0742424242424242,0.05714285714285714,21.28,5.745044211793596,1.0,0.0,0.0
93,5,0.6,1.4057575757575758,0.0761904761904762,13.039999999999997,4.187050896303793,0.7,0.6,0.0
94,5,1.0,1.4290909090909092,0.06666666666666667,9.88,3.8630202824865236,0.9,0.2,0.0
95,5,1.0,1.2245454545454546,0.08571428571428572,17.8,3.372600740202403,1.0,0.0,0.0
96,5,0.4,1.2163636363636363,0.05714285714285714,21.419999999999998,2.570457677556363,0.7,0.2,0.0
97,5,1.0,1.3375757575757576,0.0761904761904762,19.759999999999998,6.794061697954613,0.8,0.4,0.0
98,5,0.6,1.496060606060606,0.0761904761904762,19.68,4.172262429931149,0.5,0.8,0.0
99,5,0.8,1.4933333333333334,0.08571428571428572,11.6,5.54017143858548,0.5,1.0,0.0
100,5,0.6,1.2524242424242424,0.06666666666666667,16.619999999999997,5.9148711765536675,0.5,0.8,0.0
101,5,0.6,1.2200000000000002,0.05714285714285714,22.42,3.802633763030506,0.8,0.4,0.0
102,5,0.8,1.2230303030303031,0.06666666666666667,12.440000000000001,3.1931889172964385,0.7,0.4,0.0
103,5,0.8,1.8284848484848486,0.06666666666666667,25.46,5.5749836261719645,0.6,0.4,0.0
104,5,0.8,1.3430303030303032,0.0761904761904762,15.9,3.189018498449581,0.7,0.6,0.0
105,5,1.0,1.0763636363636362,0.05714285714285714,16.5,4.883924113857653,1.0,0.0,0.0
106,5,0.8,1.3236363636363637,0.06666666666666667,13.320000000000002,5.139399491433278,0.9,0.2,0.0
107,5,1.0,1.3757575757575757,0.06666666666666667,15.720000000000002,3.2299402394453818,0.2,1.0,0.0
108,5,0.6,1.2842424242424242,0.047619047619047616,24.119999999999997,5.782673223911766,0.5,0.4,0.0
109,5,0.8,1.4087878787878787,0.08571428571428572,9.84,4.324503370656219,0.7,0.6,0.0
110,5,0.8,1.6418181818181818,0.08571428571428572,11.520000000000001,3.3213362905295423,0.8,0.2,0.0
111,5,0.8,1.0727272727272728,0.047619047619047616,15.52,3.9434755907948813,0.6,0.4,0.0
112,5,0.8,1.3690909090909091,0.06666666666666667,15.539999999999997,3.7275878864491983,1.0,0.0,0.0
113,5,0.8,1.4806060606060607,0.047619047619047616,13.159999999999997,3.254624737530853,1.0,0.0,0.0
114,5,0.8,1.7151515151515153,0.08571428571428572,14.419999999999998,2.7997950239108076,0.3,1.2,0.0
