i,n_cfs,validity,proximity_L1,sparsity,diversity,plausibility_kNN50,actionability,wrong_direction_violations,immutable_violations
27,5,0.8,2.711515151515152,0.08571428571428572,8.599999999999998,3.054270454228892,0.6,0.8,0.0
28,5,1.0,1.5357575757575759,0.0761904761904762,15.9,2.717424737713195,0.7,0.6,0.0
29,5,0.8,1.5933333333333333,0.08571428571428572,8.6,6.059625505961854,0.8,0.4,0.0
30,5,1.0,2.1915151515151514,0.08571428571428572,9.0,2.905606991809701,0.9,0.2,0.0
31,5,0.4,1.105757575757576,0.05714285714285714,14.559999999999999,4.54393698718114,0.4,0.6,0.0
32,5,0.6,1.612121212121212,0.0761904761904762,20.659999999999997,5.868902863714151,0.5,0.8,0.0
33,5,1.0,1.2557575757575759,0.0761904761904762,13.539999999999997,2.8027326320887016,0.9,0.2,0.0
34,5,0.6,1.5806060606060606,0.047619047619047616,25.520000000000003,5.181453169223865,0.4,0.4,0.0
35,5,0.8,1.724848484848485,0.06666666666666667,8.34,4.156028188958573,0.9,0.2,0.0
36,5,0.6,2.232727272727273,0.05714285714285714,20.880000000000003,4.479889176338118,0.7,0.4,0.0
37,5,0.6,2.712121212121212,0.05714285714285714,48.839999999999996,12.781299681202414,0.9,0.2,0.0
38,5,0.8,1.8690909090909087,0.0761904761904762,22.66,3.8083775579012276,0.6,0.8,0.0
39,5,0.8,1.5533333333333335,0.0761904761904762,15.479999999999999,3.0626397739602096,0.6,0.6,0.0
40,5,0.8,1.1054545454545455,0.05714285714285714,14.48,3.1742125317545034,0.5,0.4,0.0
41,5,0.4,1.02,0.05714285714285714,4.6,3.634497780657322,0.2,0.8,0.0
42,5,0.6,1.2063636363636365,0.0761904761904762,12.8,5.309627342382333,0.6,0.6,0.0
43,5,0.8,1.450909090909091,0.0761904761904762,11.600000000000001,2.6698960193029464,0.5,0.6,0.0
44,5,0.8,1.4896969696969697,0.05714285714285714,11.76,3.2107053677069453,0.9,0.2,0.0
45,5,0.4,1.0460606060606061,0.05714285714285714,12.440000000000001,5.274970952324156,0.5,0.6,0.0
46,5,0.6,1.4696969696969697,0.05714285714285714,18.52,4.809947702791842,0.7,0.4,0.0
47,5,1.0,1.564848484848485,0.08571428571428572,12.76,4.633613115012264,0.8,0.4,0.0
48,5,1.0,1.72,0.06666666666666667,8.080000000000002,4.641388003469197,0.9,0.2,0.0
